MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1n,Chi2v,Chi4n,HallKierAlpha,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_sulfide,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,id,smiles,dG,code,train_test,smiles_len
8.645555555555555,0.1692592592592596,0.1692592592592596,0.4907276689015206,110.11199999999997,0.1153459512752557,-0.5079622369103997,0.5079622369103997,0.1153459512752557,0.75,1.25,16.26017863127808,10.3175739993795,1.837352493649281,-1.8814582299052267,2.1255228734881952,-1.6104101110378035,5.281288045743913,0.459967429278123,1.769973094021975,3.0324555320336755,145.38833891467198,2.2685808005458763,1.5163977794943226,0.4526323993409725,-1.1800000000000002,1.738120536196338,0.90414189560934,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,24.26546827384644,0.0,0.0,40.46,0.0,0.0,0.0,11.49902366656781,0.0,0.0,24.26546827384644,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.29111111111111,0.0,0.3385185185185193,5.703703703703704,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0977999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0_,C1=CC(=CC=C1O)O,-12.21,labeled_pubchem,train,15
8.975182843084177,0.1777133216310704,0.1777133216310704,0.7941273263607199,265.3619999999999,0.2249959974297038,-0.3959959313437732,0.3959959313437732,0.2249959974297038,1.4444444444444444,2.888888888888889,32.133480964150365,10.241078347081988,2.164487108059812,-2.014540628609544,2.131845762270193,-2.3523777804869805,7.089559884005456,-0.6891977126062215,2.6577767192559736,2.230916753508816,553.005593291334,5.767563958531537,5.100369865741347,1.766777833945863,-1.53,5.409528799265306,2.6510031070491573,10.84019487200289,11.642267275834955,12.238684400761036,5.51053927361738,0.0,0.0,0.0,9.967957041894415,4.567099647791355,0.0,11.336785877934735,6.923737199690624,26.14828435874263,10.440598685398296,9.67362704263206,17.154648655769765,0.0,9.967957041894415,0.0,26.81305242821984,12.340549441675105,33.66631402347714,0.0,10.30076712495354,5.817862777835028,0.0,11.336785877934735,21.68136640124804,12.965578028838586,13.847474399381248,11.707382845230455,0.0,0.0,75.91,0.0,0.0,0.0,6.606881964512918,24.607845304673543,11.257379486545457,4.8771471937013,17.533629449547814,19.358013672998627,14.53505668968577,10.84019487200289,2.111157407407408,1.650330189174435,9.52538165574872,8.975182843084177,10.004728284832453,1.2162669343576638,0.0,2.469116643571009,4.714502708490803,0.0,0.4166666666666667,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,0.6077399999999997,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1_,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,-4.62,labeled_pubchem,train,34
10.660372379967992,0.0263761845417689,-4.412252076999488,0.5207278984056533,345.34099999999995,0.4690871244927322,-0.3831552233212775,0.4690871244927322,0.3831552233212775,1.4545454545454546,2.8181818181818183,32.13348310651904,10.241027528917911,2.1905776432165904,-2.035328509356367,2.353294256493032,-2.352544039017709,7.45830738829829,-0.6891973138537738,2.732345123724601,2.056496158788227,715.1469733707391,6.505159698779623,6.939916400007267,1.9224912952007875,-1.38,6.80353502875105,4.556209177855592,15.520490682667134,11.642267275834955,12.238684400761036,5.51053927361738,0.0,7.822697123132171,4.5237471617118175,14.533005326825744,4.567099647791355,0.0,11.336785877934735,6.923737199690624,19.54140239422971,17.047480649911215,23.44271829993945,24.97734577890193,0.0,9.967957041894415,0.0,26.81305242821984,12.340549441675105,33.66631402347714,0.0,10.30076712495354,5.817862777835028,0.0,19.15948300106691,26.36166221191229,22.05437347548173,13.847474399381248,11.707382845230455,0.0,0.0,122.44,7.822697123132171,4.565048284931329,0.0,6.606881964512918,24.60784530467354,16.134526680246758,11.336785877934735,13.1205807713037,17.00137612109936,14.491704203606233,15.520490682667134,17.13438047633224,1.5033693678088516,26.629033516754475,0.0,9.64611237145268,1.0838406222708037,0.0,2.1456678245729472,4.242070120029712,-4.412252076999488,0.4166666666666667,4.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,10.0,6.0,0.0,0.0,0.0,2.0,0.7247399999999999,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2_,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O,-5.39,labeled_pubchem,train,43
11.405302935523547,0.2451261845417689,-5.115401009057213,0.351106713608964,425.32000000000016,0.4806200355256866,-0.3831552233212775,0.4806200355256866,0.3831552233212775,1.3076923076923077,2.6153846153846154,32.13348549684834,10.241027516184763,2.3195857243640097,-2.111853301373183,2.5699528567458616,-2.352559064032471,7.602412986656654,-0.6891976463219175,2.8028391388350937,1.984052705205137,884.4588175577709,7.25288225628479,9.080430638927108,2.076916507003642,-1.23,8.199052002680569,6.185159993830574,20.41390228541961,11.642267275834955,12.238684400761036,5.51053927361738,0.0,15.645394246264342,4.5237471617118175,19.09805361175708,8.877731017414941,0.0,11.336785877934735,6.923737199690624,19.54140239422971,17.047480649911215,37.21180955724684,32.80004290203411,0.0,9.967957041894415,0.0,26.81305242821984,12.340549441675105,33.66631402347714,0.0,10.30076712495354,5.817862777835028,0.0,26.98218012419908,31.25507381466476,30.930053130036647,13.847474399381248,11.707382845230455,0.0,0.0,168.97,15.645394246264342,14.023508172615134,0.0,13.027703587438928,18.18702368174753,16.134526680246758,11.336785877934735,13.1205807713037,17.00137612109936,18.80233557322982,15.520490682667134,32.23347834211773,1.403782137083228,35.44456532468243,0.0,9.397000124323805,0.9846055821031544,0.0,1.9210724138709347,3.832385272986535,-9.939111419390034,0.4166666666666667,5.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,14.0,8.0,0.0,0.0,0.0,2.0,0.8417399999999999,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3_,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O,-9.61,labeled_pubchem,train,52
8.54138888888889,0.2252314814814813,0.2252314814814813,0.6692765077851681,143.21099999999998,0.0797069928809541,-0.395999147879006,0.395999147879006,0.0797069928809541,1.7777777777777777,3.0,32.133479945170194,10.307379903125064,1.971564420803329,-1.896911489837222,2.109500371338233,-1.8821333974737773,7.092707627787229,0.3001045312057249,2.1825048705293453,2.6886750370858383,184.93847023217108,2.8414132497347,2.773873210895393,0.6676756184584268,-0.41,2.9391427852990817,1.496283653642937,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,11.336785877934735,0.0,6.923737199690624,17.90485078114023,11.20446726846584,5.106527394840706,11.336785877934735,0.0,4.9839785209472085,0.0,13.344558822616634,6.606881964512918,16.081614462167142,0.0,0.0,0.0,0.0,11.336785877934735,16.69738788030083,6.4208216229260096,6.923737199690624,5.51053927361738,0.0,0.0,33.120000000000005,0.0,0.0,0.0,6.606881964512918,0.0,12.114749617774471,4.8771471937013,16.847325151552116,6.923737199690624,4.9839785209472085,5.106527394840706,0.0,1.603009259259259,5.234768518518519,8.54138888888889,2.855925925925926,0.0,0.0,0.7465277777777778,2.185046296296296,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.98632,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4_,CC1=C(SC=N1)CCO,-3.48,labeled_pubchem,train,15
11.454454050138574,0.0416175359032497,-0.4344907407407408,0.6835351502151038,242.322,0.247630015308545,-0.3258371223360675,0.3258371223360675,0.247630015308545,1.5,3.0,16.13770220176708,9.634252377298138,2.431335052347531,-2.4476226643386347,2.469080828736,-2.47816271561128,5.483019621139343,0.409096009044011,2.264849133491206,2.2816181365152883,623.6259267782002,6.399100350900786,5.4305954848182285,3.5723052816853933,-1.61,3.689444957761428,1.4358038542898122,10.717645998109392,0.0,0.0,5.559266895052007,0.0,0.0,4.794537184071822,0.0,0.0,0.0,17.72514474373703,43.89204073546114,17.678201109471466,5.538925252383345,0.0,0.0,0.0,4.9839785209472085,11.651573523323576,32.22804289761661,0.0,57.0421669763988,0.0,11.29293437221419,0.0,0.0,0.0,4.9839785209472085,11.959746875309357,5.917906046161393,40.22552059480134,0.0,0.0,58.88,5.538925252383345,4.794537184071822,0.0,5.559266895052007,5.917906046161393,24.09902273239748,11.146209060138537,6.06636706846161,6.06636706846161,30.983493133996216,5.733667477162185,0.0,0.0,14.403450176366842,0.0,10.908731103552537,0.3326851851851848,3.4734027777777774,6.111058673469388,4.187338750314941,0.0,0.4,3.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.9975,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5_,CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3,-8.65,labeled_pubchem,train,37
12.384110362541096,0.3274907534945417,0.3274907534945417,0.3440141292419308,406.6140000000002,0.1330730350518696,-0.2996923697532816,0.2996923697532816,0.1330730350518696,0.7,1.3333333333333333,16.13784738813219,10.014625117352104,2.173035549359783,-2.275157774476646,2.2136915158381583,-2.397928672666955,5.784851773297597,-0.1185295846007298,2.710617171697132,1.8240830688328915,773.9367336999459,10.762588789085784,9.18406134796062,3.6811621361418574,-2.49,10.512503625552778,6.789331593153838,0.0,30.247530307557213,0.0,0.0,0.0,0.0,13.76059889946107,0.0,0.0,0.0,37.42333964104344,60.386054716760206,12.84164324585202,28.19068793070876,4.794537184071822,17.158017495732064,0.0,8.966061715389248,0.0,25.68328649170404,41.28020074253391,84.96775111195164,0.0,8.966061715389248,11.374772549367124,0.0,0.0,47.063445688898845,17.63618042992384,0.0,73.84084812855764,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,18.62488819221696,34.897217773066416,22.50167553276112,0.0,12.152040213667762,89.87949584559865,0.0,1.565778521034884,0.0,12.384110362541096,0.0,4.945534049509567,0.3274907534945417,17.241685014846507,6.708651585261204,9.46878171373776,8.691301332907775,0.3703703703703703,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,2.0,5.3269000000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6_,C[N+](C)(CC=C)C1=CC=C(C=C1)CCC(=O)CCC2=CC=C(C=C2)[N+](C)(C)CC=C,-10.27,labeled_pubchem,train,63
6.199768518518519,0.9539814814814817,0.9539814814814817,0.7064882384087372,198.269,0.0725716296104298,-0.3979022759302325,0.3979022759302325,0.0725716296104298,1.0666666666666669,2.8,14.73575023795734,9.928702811513109,2.1505352210647826,-2.177275915979594,2.3004829667420057,-2.087681177665864,5.917055142022821,0.6726811889746253,2.295877005534272,2.3591195653816035,517.1700342808027,5.520345780470945,4.174981740863543,2.409749240859884,-1.5699999999999998,3.227788294250364,1.2857183673861363,5.733667477162185,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,18.19910120538483,37.31310505186264,16.76753848399682,5.516700717616262,0.0,16.590311206764618,0.0,4.9839785209472085,0.0,25.68328649170404,5.733667477162185,35.5228477603919,0.0,5.733667477162185,5.687386274683562,0.0,0.0,4.9839785209472085,12.84164324585202,0.0,24.26546827384644,0.0,10.902924932081056,38.91,0.0,0.0,0.0,0.0,0.0,29.43195445261664,24.09902273239748,0.0,18.19910120538483,6.06636706846161,10.717645998109392,0.0,0.0,4.696574074074074,1.1093981481481483,10.702870370370372,0.0,8.145553193499621,4.678937547241119,0.0,0.0,0.3076923076923077,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.6958,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7_,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,-9.89,labeled_pubchem,train,28
6.233381519274376,0.6279313725796409,0.6279313725796409,0.5436356260106903,253.305,0.1196020471079446,-0.4938633069636654,0.4938633069636654,0.1196020471079446,1.0,2.631578947368421,16.476050843021305,10.076639061134587,2.07399362839337,-2.0913635043852947,2.310085366076946,-1.9569892367474964,6.067411747142672,0.340502361972837,2.396312032409785,2.33232783086108,768.0192151585834,6.200537669128047,4.414033054967264,2.228608578233408,-2.49,4.314847409507479,1.9088660706621583,16.20419790812442,5.749511833283905,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,43.32193961046029,16.459834703613154,23.327669674429004,4.736862953800049,33.180622413529235,0.0,4.9839785209472085,0.0,6.923737199690624,18.074216918837287,36.39820241076966,5.749511833283905,16.20419790812442,11.374772549367124,5.749511833283905,0.0,11.590860485460126,0.0,0.0,36.39820241076966,0.0,21.80584986416212,74.16000000000001,0.0,0.0,0.0,0.0,17.98165451388004,27.55536169744602,0.0,0.0,43.32193961046029,4.9839785209472085,16.20419790812442,5.49679521499958,0.0,4.585033541194255,1.8181202758881327,15.069296196044482,0.8039768623498784,11.312167343789366,0.0,2.5812772324009696,0.0,0.1333333333333333,4.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,2.951100000000001,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N,-8.64,labeled_pubchem,train,38
12.4745158360125,0.4254089355894841,-0.5877311128937512,0.2726617298998794,537.5760000000002,0.3090248384389422,-0.3421794884555396,0.3421794884555396,0.3090248384389422,0.6388888888888888,1.2777777777777777,35.49678578582347,10.142652621131578,2.269304360901554,-2.3720480533332537,2.22088569142636,-2.533198305530471,6.346555095521227,-0.936177965339599,2.8930173133169736,1.8622683503173647,911.5198958236812,12.963376117106336,10.220655035695776,4.634716838772035,-2.12,14.576731385690628,8.47831040392966,19.59963892340191,13.08951281182515,0.0,0.0,0.0,11.814359458703011,9.589074368143644,0.0,0.0,0.0,59.60008219123469,39.82768293568572,21.172169610876644,52.358051247300594,18.55513608353289,35.016239239168044,0.0,10.633577208012662,0.0,40.78446161058765,52.358051247300594,69.70310615856953,0.0,10.633577208012662,0.0,0.0,23.20187978046503,73.13847242139286,22.6785871799688,0.0,48.53093654769288,10.045266627482652,0.0,58.2,11.814359458703011,9.589074368143644,0.0,0.0,13.08951281182515,82.4962825735665,0.0,0.0,48.53093654769288,38.32852600677517,23.20187978046503,1.5569007030820217,12.768334461941656,24.949031672025,7.130709841574598,2.189228092396629,-1.175462225787502,15.741558239361744,0.0,16.061921437628072,0.0,0.5,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,8.0,14.0,0.0,0.0,0.0,2.0,4.639200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9_,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,-12.07,labeled_pubchem,train,68
